,indexAudible,nombreAutor
1074,857,HenryWinkler
1075,857,LinOliver
1076,858,RonRoy
1077,859,LisaMcMann
1078,860,RudyardKipling
1079,861,CarolynKeene
1080,862,SallyGreen
1081,863,CarolynKeene
1082,864,CarolynKeene
1083,865,TraceyBaptiste
1084,866,AnthonyHorowitz
1085,867,TraceyWest
1086,868,RuthStilesGannett
1087,869,JamesPatterson
1088,870,MichaelKogge
1089,871,DavPilkey
1090,872,DavPilkey
1091,873,CarolynKeene
1092,874,MurLafferty
1093,875,KellyBarnhill
1094,876,SarahMlynowski
1095,877,TuiT.Sutherland
1096,878,MacBarnett
1097,879,JoSimmons
1098,880,ShannonMessenger
1099,881,FranklinW.Dixon
1100,882,MaxBrallier
1101,882,DouglasHolgate-illustrator
1102,883,NaomiAlderman
1103,883,MalorieBlackman
1104,883,HollyBlack
1105,883,
1106,884,FranklinW.Dixon
1107,885,CassandraClare
1108,885,HollyBlack
1109,886,ChrisGrabenstein
1110,887,ScottCawthon
1111,887,KiraBreed-Wrisley
1112,888,JoannaCole
1113,889,TraceyWest
1114,890,MeredithRusu
1115,891,CassandraClare
1116,891,HollyBlack
1117,892,JuliaDonaldson
1118,893,JonathanStroud
1119,894,AlexandraBracken
1120,895,N.D.Wilson
1121,896,MarcusEmerson
1122,897,NeilPatrickHarris
1123,898,GertrudeChandlerWarner
1124,899,ColleenHouck
1125,900,RichmalCrompton
1126,901,AnthonyHorowitz
1127,902,KateDiCamillo
1128,903,RonRoy
1129,904,MaryPopeOsborne
1130,905,MatthewReilly
1131,906,RudyardKipling
1132,907,NeilPatrickHarris
1133,908,DianaKimpton
1134,909,ObertSkye
1135,910,MaryPopeOsborne
1136,911,DianaKimpton
1137,912,TerryPratchett
1138,913,PaulHutchens
1139,914,RudyardKipling
1140,915,MeredithRusu
1141,916,LisaMcMann
1142,917,JohnFlanagan
1143,918,GertrudeChandlerWarner
1144,919,ScienceBobPflugfelder
1145,919,SteveHockensmith
1146,920,JeanneBirdsall
1147,921,GertrudeChandlerWarner
1148,922,JohnFlanagan
1149,923,MacBarnett
1150,924,MacBarnett
1151,925,ChrisColfer
1152,926,J.K.Rowling
1153,927,EvaIbbotson
1154,928,GertrudeChandlerWarner
1155,929,AnnaSewell
1156,929,LisaChurch-adaptation
1157,930,LizPichon
1158,931,BrandonMull
1159,932,DanGemeinhart
1160,933,TuiT.Sutherland
1161,934,PeterLerangis
1162,935,LindaSuePark
1163,936,ElHolly
1164,937,AndyGriffiths
1165,937,TerryDenton
1166,938,AmyIgnatow
1167,939,BrothersGrimm
1168,940,GordonKorman
1169,941,RuskinBond
1170,942,FranklinW.Dixon
1171,943,DavidNeilsen
1172,944,C.AlexanderLondon
1173,945,CharlotteHabersack
1174,946,LucaCasetta
1175,947,SteveTasane
1176,948,KatherineApplegate
1177,949,RobinScott-Elliot
1178,950,GeraldKillingworth
1179,951,ÁlvaroColomer
1180,952,JordiSierraiFabra
1181,953,JordiSierraiFabra
1182,954,JordiSierraiFabra
1183,955,AndreuMartín
1184,956,RicardRuizGarzón
1185,957,RicardRuizGarzón
1186,958,BenOliver
1187,959,EvaHierteis
1188,960,UlfBlanck
1189,961,MaraAndeck
1190,962,LucyHawking
1191,962,StephenHawking
1192,963,CassandraClare
1193,963,HollyBlack
1194,964,JeanneBirdsall
1195,965,ChristinaDiazGonzalez
1196,966,MattHaig
1197,967,AnnaSewell
1198,968,AlexandreDumas
1199,969,AndyShepherd
1200,970,RobinStevens
1201,970,SiobhanDowd
1202,971,LucyHawking
1203,971,StephenHawking
1204,972,TuiT.Sutherland
1205,973,JohnR.Erickson
1206,974,EliotSchrefer
1207,975,OliverJeffers
1208,976,HumphreyQuinn
1209,977,AsiaCitro
1210,978,LucyHawking
1211,978,StephenHawking
1212,979,LucyHawking
1213,980,FranklinW.Dixon
1214,981,JuliaDonaldson
1215,981,AxelScheffler
1216,982,JohnnyMarciano
1217,982,EmilyChenoweth
1218,983,PrasunRoy
1219,984,KateDiCamillo
1220,985,TraceyWest
1221,986,KateDiCamillo
1222,987,MaryPopeOsborne
1223,988,RudyardKipling
1224,989,N.D.Wilson
1225,990,S.D.Smith
1226,991,JonathanAuxier
1227,992,JeanCraigheadGeorge
1228,993,CassandraClare
1229,993,HollyBlack
1230,994,MattHaig
1231,995,DevinHunter
1232,996,JennyNimmo
1233,997,A.A.Milne
1234,998,MaryPopeOsborne
1235,999,JohnFlanagan
1236,1000,NeilPatrickHarris
1237,1001,KevinEmerson
1238,1002,SusanFletcher
1239,1003,GertrudeChandlerWarner
1240,1004,ShannonHale
1241,1004,DeanHale
1242,1005,MaryPopeOsborne
1243,1006,RudyardKipling
1244,1007,StellaBlackstone
1245,1008,MarkCheverton
1246,1009,FranklinW.Dixon
1247,1010,GordonKorman
1248,1011,SarwatChadda
1249,1012,MaggieStiefvater
1250,1013,GertrudeChandlerWarner
1251,1014,BrandonMull
1252,1015,AmyMcCulloch
1253,1016,AnthonyHorowitz
1254,1017,RonRoy
1255,1018,PeterBunzl
1256,1019,AnthonyHorowitz
1257,1020,JohnSazaklis
1258,1021,DavidWalliams
1259,1022,DavidBaldacci
1260,1023,DeanHughes
1261,1024,TomFletcher
1262,1025,JamesPatterson
1263,1026,TerryLynnJohnson
1264,1027,ChrisGrabenstein
1265,1028,JamesPonti
1266,1029,FranklinW.Dixon
1267,1030,GertrudeChandlerWarner
1268,1031,AlanGratz
1269,1032,CarolynKeene
1270,1033,AnthonyHorowitz
1271,1034,CatherynneM.Valente
1272,1035,JamesPatterson
1273,1036,LemonySnicket
1274,1037,DavidWalliams
1275,1038,TuiT.Sutherland
1276,1039,Abhinav
1277,1040,NormanBridwell
1278,1041,VictoriaSchwab
1279,1042,LaurenTarshis
1280,1043,JulieSykes
1281,1044,JenniferA.Nielsen
1282,1045,ChrisGrabenstein
1283,1046,JeffKinney
1284,1047,JeffKinney
1285,1048,UlrichFasshauer
1286,1049,ÉmilieRivard
1287,1050,JordiSierraiFabra
1288,1051,Mattel
1289,1052,JackMegitt-Phillips
1290,1053,AndrewLang
1291,1054,AnkeAlbrecht-Übersetzer
1292,1054,N.N.
1293,1055,UlrikeRylance
1294,1056,UlfBlanck
1295,1057,ChristianMcKayHeidicker
1296,1057,AnnaEarley
1297,1058,CliffordSchauer
1298,1059,TerriFarley
1299,1060,DarcyPattison
1300,1061,ObertSkye
1301,1062,TuiT.Sutherland
1302,1063,RoaldDahl
1303,1064,AndreNorton
1304,1065,HonestLee
1305,1065,MatthewJ.Gilbert
1306,1065,JoelleDreidemy-illustrator
1307,1066,DavidO'Doherty
1308,1067,PhilipPullman
1309,1068,DavPilkey
1310,1069,TamzinMerchant
1311,1069,PaolaEscobar
1312,1070,SaadiaFaruqi
1313,1071,JulieRoyer
1314,1072,DavidRodriguez
1315,1072,Pietro
1316,1072,TrustedTranslations
1317,1073,CariMeister
1318,1073,BillMcGuire
1319,1074,KirbiFagan
1320,1074,ThomasKingsleyTroupe
1321,1075,MaríaMenéndez-Ponte
1322,1076,SteveHarpster
1323,1076,BlakeA.Hoena
1324,1077,JakeMaddox
1325,1077,SeanTiffany
1326,1078,ScottNickel
1327,1078,ChristopherS.Jennings
1328,1079,AaronReynolds
1329,1079,ErikLervold
1330,1080,KirbiFagan
1331,1080,ThomasKingsleyTroupe
1332,1081,eOne
1333,1081,NicolásOluchaSánchez-traductor
1334,1082,eOne
1335,1082,NicolásOluchaSánchez-traductor
1336,1083,ThomasBrunstrøm
1337,1083,ThorbjørnChristoffersen
1338,1084,JakeMaddox
1339,1084,SeanTiffany
1340,1085,RogerStewart
1341,1085,LaurelBestock
1342,1085,AgnieszkaBiskup
1343,1086,CarlaMooney
1344,1086,SteveHarpster
1345,1087,EleanorEstes
1346,1088,ОксанаЗаугольная
1347,1089,JakeMaddox
1348,1089,SeanTiffany
1349,1090,DebLoyd
1350,1091,DebLoyd
1351,1092,RebeccaLim
1352,1093,SaraPennypacker
1353,1094,MartíGironell
1354,1094,CoanerCodina-ilustrador
1355,1095,AndreuBuenafuente
1356,1095,Grilloencasa-ilustrador
1357,1096,MartíGironell
1358,1096,CoanerCodina-ilustrador
1359,1097,MartíGironell
1360,1097,CoanerCodina-ilustrador
1361,1098,AndreuBuenafuente
1362,1098,Grilloencasa-ilustrador
1363,1099,eOne
1364,1099,AnaC.AlcainaPerez-traductor
1365,1100,KasperHoff
1366,1101,KasperHoff
1367,1102,ScottNickel
1368,1102,ChristopherS.Jennings
1369,1103,AnastasiaSuen
1370,1103,MichaelLaughead
1371,1104,DavidRodriguez
1372,1104,Pietro
1373,1104,TrustedTranslations
1374,1105,RyanJacobson
1375,1105,EduardoFerrara
1376,1106,KirbiFagan
1377,1106,ThomasKingsleyTroupe
1378,1107,AnastasiaSuen
1379,1107,MichaelLaughead
1380,1108,AaronReynolds
1381,1108,ErikLervold
1382,1109,JakeMaddox
1383,1109,SeanTiffany
1384,1110,CatherineChalandre
1385,1111,RickRiordan
1386,1112,GenevièveGuilbault
1387,1113,SabineStäding
1388,1113,NadineReitz-Illustrator
1389,1114,KenSpillman
1390,1115,MarilouAddison
1391,1116,EdouardManceau
1392,1117,UlfBlanck
1393,1118,UteKrause
1394,1119,CalliopeGlass
1395,1119,JeremyWhitley
1396,1119,MatthewK.Manning
1397,1119,
1398,1120,SabineLudwig
1399,1121,FraukeScheunemann
1400,1122,PininCarpi
1401,1123,PetervonBecker
1402,1123,StellaDreis-Illustrator
1403,1124,LuisaVillarLiébana
1404,1125,DavidMacPhail
1405,1126,CaryFagan
1406,1126,JonMcNaught-illustrator
1407,1127,StruanMurray
1408,1127,ManuelSumberac-illustrator
1409,1128,SarahMlynowski
1410,1129,CarolineLawrence
1411,1130,TerryPratchett
1412,1131,CarolynKeene
1413,1132,JuliaGreen
1414,1133,TraceyWest
1415,1134,JulieSykes
1416,1135,JulieSykes
1417,1136,P.G.Bell
1418,1137,SuzanneCollins
1419,1138,GwynethRees
1420,1139,HelenaDuggan
1421,1140,AndyGriffiths
1422,1141,AndyGriffiths
1423,1142,MeganMcDonald
1424,1143,P.G.Bell
1425,1144,SarwatChadda
1426,1145,FrancesHodgsonBurnett
1427,1146,MarkTwain
1428,1147,AmySparkes
1429,1148,M.G.Leonard
1430,1148,SamSedgman
1431,1149,J.M.Barrie
1432,1150,ThomasTaylor
1433,1151,ZAGAMERICALLC
1434,1152,NealShusterman
1435,1153,TarthangTulku
1436,1154,TracyBarrett
1437,1155,BrandonSanderson
1438,1156,SuzanneCollins
1439,1157,RobinBennett
1440,1158,HollyWebb
1441,1159,NatashaFarrant
1442,1159,LydiaCorry
1443,1160,ÀngelBurgas
1444,1161,ChristianMcKayHeidicker
1445,1161,AnnaEarley
1446,1162,DeborahEllis
1447,1163,StefanWaidelich
1448,1164,BerndKaczmarek
1449,1165,CamillaWandahl
1450,1166,JessicaDayGeorge
1451,1167,JamieLittler
1452,1168,LoïcBurlot
1453,1169,AndreasH.Schmachtl
1454,1170,div.
1455,1171,InesGölß
1456,1172,TeaStilton
1457,1173,GeronimoStilton
1458,1174,KenFollett
1459,1175,LauraMorales
1460,1176,AlfredoÁlamo
1461,1177,MartíGironell
1462,1178,FedericoMoccia
1463,1179,MariaWeryho
1464,1180,BenOliver
1465,1181,HollyWebb
1466,1182,MichaelEnde
1467,1182,CharlotteLyne
1468,1183,GillianPhilip
1469,1184,OliverScherz
1470,1185,L.D.Lapinski
1471,1186,EmilySkye
1472,1187,KirstenBoie
1473,1188,R.L.Ferguson
1474,1189,FraukeScheunemann
1475,1190,MimmaGaspari
1476,1191,NatalieTual
1477,1192,NatalieTual
1478,1193,JenniferKillick
1479,1194,SiriKolu
1480,1195,WilliamRitter
1481,1196,TerriFarley
1482,1197,RobertMuchamore
1483,1198,AnnaZobel
1484,1199,StevenVinacour
1485,1200,MaryBoone
1486,1201,EmilyGrossman
1487,1202,OliverBoydell
1488,1203,DanielNunn
1489,1204,GailSaunders-Smith
1490,1204,MariSchuh
1491,1204,StrictlySpanishLLC.
1492,1205,MariSchuh
1493,1205,GailSaunders-Smith
1494,1205,BarbaraRolls
1495,1206,AlecBodzin
1496,1206,DarleneR.Stille
1497,1207,MollyOldfield
1498,1208,EmilyGrossman
1499,1209,PaulinaWierzba
1500,1210,AntraKhurana
1501,1210,MathangiSubramanian
1502,1211,SabineSeyffert
1503,1212,MichaelGordon
1504,1213,VernadaThomas
1505,1213,RobertThomas
1506,1214,BethBenceReinke
1507,1215,KatrinLinke
1508,1215,BasKast
1509,1216,MichaelFelske
1510,1217,Kid'sPlanet
1511,1218,AndreuMartín
1512,1219,TammyEnz
1513,1219,DarioBrizuela
1514,1220,AmandaDoeringTourville
1515,1221,DanielNunn
1516,1222,KathrynClay
1517,1223,SteveCharney
1518,1224,AmandaDoeringTourville
1519,1225,LisaJ.Amstutz
1520,1225,BerndHeinrichPhD
1521,1226,MariSchuh
1522,1226,GailSaunders-Smith
1523,1226,BarbaraRolls
1524,1227,MariSchuh
1525,1227,GailSaunders-Smith
1526,1227,BarbaraRolls
1527,1228,CatherineIpcizade
1528,1229,SarahL.Schuette
1529,1230,CherylBlackford
1530,1231,SarahL.Schuette
1531,1232,CarolSirrine
1532,1233,CatherineIpcizade
1533,1234,MichaelO'Hearn
1534,1234,TimothySolie
1535,1235,TammyEnz
1536,1236,CarolSirrine
1537,1237,SteveCharney
1538,1238,MichelleSchaub
1539,1239,SallyLee
1540,1240,CatherineIpcizade
1541,1241,KarenM.Leet
1542,1242,SarahL.Schuette
1543,1243,MarieBuckingham
1544,1244,SabineSeyffert
1545,1245,FrankBaker
1546,1245,AllysonValentineSchrier
1547,1246,SteveCharney
1548,1247,JenniferSwanson
1549,1248,JodiLynWheeler-ToppenPhD
1550,1249,SarahL.Schuette
1551,1250,ArieKaplan
1552,1251,UlrichMaske
1553,1252,DarcyPattison
1554,1253,SarahL.Schuette
1555,1254,MariSchuh
1556,1254,GailSaunders-Smith
1557,1254,BarbaraRolls
1558,1255,TammyEnz
1559,1256,DanielleS.Hammelef
1560,1257,PatriceSherman
1561,1258,ClareLewis
1562,1259,DanielNunn
1563,1260,DanielNunn
1564,1261,MarieBuckingham
1565,1262,ErikaL.Shores
1566,1263,CatherineIpcizade
1567,1264,TylerOmoth
1568,1265,DwightLawsonPhD
1569,1265,HeatherL.Montgomery
1570,1266,RandyAlcorn
1571,1267,JeromeASF
1572,1267,ScottKenemore
1573,1268,WinterMorgan
1574,1269,WinterMorgan
1575,1270,WinterMorgan
1576,1271,WinterMorgan
1577,1272,WinterMorgan
1578,1273,RichardAtwater
1579,1273,FlorenceAtwater
1580,1274,JaneO'Connor
1581,1275,MarkCheverton
1582,1276,WinterMorgan
1583,1277,WinterMorgan
1584,1278,WinterMorgan
1585,1279,WinterMorgan
1586,1280,JenniferBoothroyd
1587,1281,MarkCheverton
1588,1282,WinterMorgan
1589,1283,DanicaDavidson
1590,1284,WinterMorgan
1591,1285,WinterMorgan
1592,1286,BethBenceReinke
1593,1287,Child'sPlay
1594,1288,Child'sPlay
1595,1289,HansAschim
1596,1289,NainoaThompson
1597,1290,BethBenceReinke
1598,1291,BethBenceReinke
1599,1292,BethBenceReinke
1600,1293,BethBenceReinke
1601,1294,BethBenceReinke
1602,1295,BethBenceReinke
1603,1296,RobertBaden-Powell
1604,1297,KarinGaspartich
1605,1298,ЮлияБортновская-Медокс
1606,1299,ReaganB.Nevels
1607,1300,DevinHunter
1608,1301,SoniaMehta
1609,1302,MarkCheverton
1610,1303,AshimaShiraishi
1611,1304,KathlynGay
1612,1305,SaraR.Hunt
1613,1306,ArieKaplan
1614,1307,ArieKaplan
1615,1308,ArieKaplan
1616,1309,ArieKaplan
1617,1310,ArieKaplan
1618,1311,LisaBullard
1619,1312,AllisonMaileOfanansky
1620,1313,松本健太郎
1621,1314,diversauteurs
1622,1315,JenniferBoothroyd
1623,1316,RobinNelson
1624,1317,JenniferBoothroyd
1625,1318,JenniferBoothroyd
1626,1319,L.E.Carmichael
1627,1320,MelissaStewart
1628,1320,AllenYoung
1629,1321,KatieMarsico
1630,1322,KatieMarsico
1631,1323,JenniferColby
1632,1324,KellyCalhoun
1633,1325,KellyCalhoun
1634,1326,FeliciaMacheske
1635,1327,KellyCalhoun
1636,1328,KellyCalhoun
1637,1329,FeliciaMacheske
1638,1330,FeliciaMacheske
1639,1331,FeliciaMacheske
1640,1332,FeliciaMacheske
1641,1333,KellyCalhoun
1642,1334,KellyCalhoun
1643,1335,FeliciaMacheske
1644,1336,KellyCalhoun
1645,1337,GaryBlackwood
1646,1338,HelenSkelton
1647,1339,坪内忠太
1648,1340,西東社編集部
1649,1341,西東社編集部
1650,1342,SoniaMehta
1651,1343,SoniaMehta
1652,1344,SoniaMehta
1653,1345,SoniaMehta
1654,1346,坪内忠太
1655,1347,坪内忠太
1656,1348,KeithCalabrese
1657,1349,KariCornell
1658,1350,L.E.Carmichael
1659,1351,SergeCasado
1660,1352,LucyNolan
1661,1353,MarkCheverton
1662,1354,DanicaDavidson
1663,1355,ScottBly
1664,1356,ElizabethVanSteenwyk
1665,1357,DanicaDavidson
1666,1358,JeromeASF
1667,1358,ScottKenemore
1668,1359,VerlieHutchens
1669,1360,LindaHaasManley
1670,1361,HighlightsforChildren
1671,1362,TeresaV.Mitchum
1672,1363,GraceLin
1673,1363,RanidaT.McKneally
1674,1364,SergeCasado
1675,1365,MarkCheverton
1676,1366,MarkCheverton
1677,1367,MarkCheverton
1678,1368,BBCAudio
1679,1369,Berlitz
1680,1370,JillSherman
1681,1371,ChristyMihaly
1682,1372,CarolinePaul
1683,1373,GailGibbons
1684,1374,JamesL.Swanson
1685,1375,L.FrankBaum
1686,1376,MarkCheverton
1687,1377,MarkCheverton
1688,1378,StacyTaus-Bolstad
1689,1379,StacyTaus-Bolstad
1690,1380,KurtWaldendorf
1691,1381,StacyTaus-Bolstad
1692,1382,RobinNelson
1693,1383,RobinNelson
1694,1384,MelanieMitchell
1695,1385,StacyTaus-Bolstad
1696,1386,RobinNelson
1697,1387,RobinNelson
1698,1388,MarkCheverton
1699,1389,MarkCheverton
1700,1390,MarkCheverton
1701,1391,RuthEdnaKelley
1702,1392,KellyCalhoun
1703,1393,FeliciaMacheske
1704,1394,KellyCalhoun
1705,1395,KellyCalhoun
1706,1396,KellyCalhoun
1707,1397,JenniferColby
1708,1398,KatieMarsico
1709,1399,JenniferBoothroyd
1710,1400,VivianFrench
1711,1401,StacyTaus-Bolstad
1712,1402,RobinNelson
1713,1403,LisaOwings
1714,1404,StacyTaus-Bolstad
1715,1405,RobinNelson
1716,1406,RobinNelson
1717,1407,RobinNelson
1718,1408,StacyTaus-Bolstad
1719,1409,KatiePeters
1720,1410,PatrickRoger
1721,1411,J.K.Rowling
1722,1412,Ladybird
1723,1413,J.K.Rowling
1724,1413,NewtScamander
1725,1414,MargeryWilliams
1726,1415,E.B.White
1727,1415,MelissaSweet
1728,1416,Ladybird
1729,1417,RoaldDahl
1730,1418,LavanyaR.N
1731,1419,JuliaDonaldson
1732,1419,AxelScheffler
1733,1420,AmandaDreams
1734,1420,NicoleFairy
1735,1421,JohnSparkes
1736,1422,Ladybird
1737,1423,Ladybird
1738,1424,JuliaDonaldson
1739,1424,LydiaMonks
1740,1425,HannahWatson
1741,1426,JuliaDonaldson
1742,1426,AxelScheffler
1743,1427,BeatrixPotter
1744,1428,Ladybird
1745,1429,AnnieBesant
1746,1430,Ladybird
1747,1431,JuliaDonaldson
1748,1432,ShobhaViswanath
1749,1433,OmBooksInternational
1750,1434,TuiT.Sutherland
1751,1435,ShobhaViswanath
1752,1436,RudyardKipling
1753,1437,JuliaDonaldson
1754,1437,AxelScheffler
1755,1438,AmyRechner
1756,1439,NancyLoewen
1757,1439,RickPeterson
1758,1440,TheresaLongenecker
1759,1440,MelissaCarpenter
1760,1441,LauraPurdieSalas
1761,1441,JeffreyYesh
1762,1442,JosephaSherman
1763,1442,JeffreyYesh
1764,1443,MichaelDahl
1765,1444,NancyLoewen
1766,1444,BrandonReibeling
1767,1445,MichaelDahl
1768,1445,JeffreyYesh
1769,1446,ToddOuren
1770,1446,DarleneR.Stille
1771,1447,LoriMortensen
1772,1447,GinaPerry
1773,1448,FlorianBeckerhoff
1774,1449,SabineHoutrouw
1775,1450,A.A.Milne
1776,1451,MarthaBrockenbrough
1777,1451,JohnLau
1778,1452,LauraK.Zimmermann
1779,1452,JamieGreen
1780,1453,RémiCourgeon
1781,1454,OlugbemisolaRhuday-Perkovich
1782,1454,NathanielRich
1783,1454,TimFoley-illustrator
1784,1455,TuiT.Sutherland
1785,1456,YamileSaiedMéndez
1786,1457,StacyMcAnulty
1787,1458,ElizabethPartridge
1788,1459,PhilipC.Stead
1789,1460,MichaelDahl
1790,1460,FedericoPiatti
1791,1461,JuliaDonaldson
1792,1462,CrispinBoyer
1793,1463,A.A.Milne
1794,1464,RachelIgnotofsky
1795,1465,MaplePress
1796,1466,JuliaDonaldson
1797,1467,AnushkaRavishankar
1798,1468,BKFKStudio
1799,1468,Aesop
1800,1469,MaplePress
1801,1470,J.K.ローリング
1802,1471,AnushkaRavishankar
1803,1472,A.A.Milne
1804,1473,JuliaDonaldson
1805,1474,RudyardKipling
1806,1474,JanMontefiore-preface
1807,1474,KaoriNagai-introduction
1808,1475,MaplePress
1809,1476,MaplePress
1810,1477,MaplePress
1811,1478,RosemaryWells
1812,1479,SheilaGandhi
1813,1480,HelenPeters
1814,1481,Ladybird
1815,1482,MaplePress
1816,1483,CathyCarr
1817,1484,ShannonHale
1818,1484,LeuyenPham
1819,1485,AdmiralWilliamH.McRaven
1820,1485,HowardMcWilliam-Illustrator
1821,1486,HelenPeters
1822,1487,JuliaDonaldson
1823,1487,EmilyGravett
1824,1488,TerriFarley
1825,1489,DeborahDiesen
1826,1489,DanHanna-coverillustrator
1827,1490,HannahWatson
1828,1491,Disney
1829,1491,PetterMattsson
1830,1492,DanielKraus
1831,1493,MaplePress
1832,1494,JudithKerr
1833,1495,AardmanAnimations
1834,1496,DianaMurray
1835,1497,MaplePress
1836,1498,MaplePress
1837,1499,AxelScheffler
1838,1499,JuliaDonaldson
1839,1500,PhilipPullman
1840,1501,JohnnyMarciano
1841,1501,EmilyChenoweth
1842,1502,AnnabelleSami
1843,1503,LisaJ.Amstutz
1844,1504,JulieMurphy
1845,1505,TraceyWest
1846,1506,PipBird
1847,1507,CathSenker
1848,1508,MaureenWebster
1849,1509,LizPalika
1850,1510,ElizabethElkins
1851,1511,RanjitLal
1852,1512,BillBryson
1853,1512,IreneRumler-Übersetzer
1854,1513,Shivani
1855,1514,J.J.Howard
1856,1515,RebeccaRissman
1857,1515,JonHughes
1858,1516,ChristinaMiaGardeski
1859,1517,SaraL.Latta
1860,1518,LeisaStewart-Sharpe
1861,1519,AsiaCitro
1862,1520,ShobhaViswanath
1863,1521,JosephaSherman
1864,1521,OmarrWesley
1865,1522,JisunLee
1866,1522,ThomasKingsleyTroupe
1867,1523,AdrianaPuglisi
1868,1523,DianaG.Gallagher
1869,1524,DawnIce
1870,1524,JillLynnDonahue
1871,1525,LauraPurdieSalas
1872,1526,ShellyLyons
1873,1526,VeronicaRooney
1874,1526,TerryFlahertyPhD
1875,1527,PegHall
1876,1527,KenLandmark
1877,1528,LoriénTroverHardy
1878,1528,NecdetYilmaz
1879,1529,SuzanneSlade
1880,1530,ChristinaRodriguez
1881,1530,ThomasKingsleyTroupe
1882,1531,NancyLoewen
1883,1531,KristinSorra
1884,1532,LoriMortensen
1885,1533,LauraPurdieSalas
1886,1533,SergioDeGiorgi
1887,1534,JillKalz
1888,1534,BentonMahan
1889,1535,ZacharyTrover
1890,1535,ChristianneC.Jones
1891,1536,MichaelDahl
1892,1537,SuzanneSlade
1893,1537,RosilandSolomon
1894,1538,ToddOuren
1895,1538,PatriciaM.Stockland
1896,1539,RickThomas
1897,1539,DeniseShea
1898,1540,LauraPurdieSalas
1899,1540,SergioDeGiorgi
1900,1540,TerryFlahertyPhD
1901,1541,ToddOuren
1902,1541,PatriciaM.Stockland
1903,1542,AysinEroglu
1904,1542,JillLynnDonahue
1905,1543,AmandaDoeringTourville
1906,1544,MichaelDenman
1907,1544,WilliamHuiett
1908,1544,AmandaDoeringTourville
1909,1545,CharlesGhigna
1910,1545,LauraWatson
1911,1546,SusanBlackaby
1912,1546,CharleneDelage
1913,1547,AmyMuehlenhardt
1914,1547,JillL.Donahue
1915,1548,AdrianaPuglisi
1916,1548,DianaG.Gallagher
1917,1549,MarenDammann
1918,1550,JamesPatterson
1919,1551,TimWinton
1920,1552,uncredited
1921,1553,JohnnyMarciano
1922,1553,EmilyChenoweth
1923,1554,BillMartinJr.
1924,1554,EricCarle
1925,1555,GeoffreyHigges
1926,1556,CarlyJ.Bacon
1927,1557,JanetRiehecky
1928,1558,LisaJ.Amstutz
1929,1559,SheriA.Johnson
1930,1559,TanyaDeweyPhD
1931,1560,ZaiWhitaker
1932,1561,MarthaE.H.Rustad
1933,1562,ChristinaSuzanneWald
1934,1562,ThomasKingsleyTroupe
1935,1563,MichaelDahl
1936,1563,OriolVidal
1937,1564,RebeccaRissman
1938,1565,VinayanB.
1939,1566,ElizabethElkins
1940,1567,BharatShekhar
